player_id,player_display_name,position,recent_team,season,week,carries,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,opponent_team,wopr,rushing_epa,receiving_epa,target_share,receiving_air_yards,air_yards_share,racr,scored_touchdown,redzone_carry_share,redzone_target_share,endzone_targets,endzone_target_share,team_x,spread_line,total_line,implied_total,inside_5_carry_share,inside_5_target_share,depth_chart_rank,team_y,offense_snap_share,rush_yards_over_expected_per_att,rush_pct_over_expected,avg_time_to_los,percent_attempts_gte_eight_defenders,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,catch_percentage,avg_expected_yac,avg_yac_above_expectation,avg_carries,avg_rushing_yards,avg_receptions,avg_receiving_yards,avg_wopr,avg_rushing_epa,avg_receiving_epa,avg_target_share,avg_receiving_air_yards,avg_racr,avg_scored_touchdown,avg_redzone_carry_share,avg_redzone_target_share,avg_endzone_targets,avg_endzone_target_share,avg_inside_5_carry_share,avg_inside_5_target_share,avg_offense_snap_share,avg_rush_yards_over_expected_per_att,avg_rush_pct_over_expected,avg_avg_time_to_los,avg_percent_attempts_gte_eight_defenders,avg_avg_cushion,avg_avg_separation,avg_avg_intended_air_yards,avg_percent_share_of_intended_air_yards,avg_catch_percentage,avg_avg_expected_yac,avg_avg_yac_above_expectation,team_continuity,rushing_tds_allowed_to_DB,rushing_tds_allowed_to_QB,rushing_tds_allowed_to_RB,rushing_tds_allowed_to_TE,rushing_tds_allowed_to_WR,passing_tds_allowed_to_DB,passing_tds_allowed_to_DL,passing_tds_allowed_to_LB,passing_tds_allowed_to_OL,passing_tds_allowed_to_QB,passing_tds_allowed_to_RB,passing_tds_allowed_to_TE,passing_tds_allowed_to_WR
00-0030431,Robert Woods,WR,LA,2020,1,1,14.0,0,6,8,105.0,0,DAL,0.5301843,0.77391875,5.1148577,0.2857143,18.0,0.14516129,5.8333335,0,0.0,0.25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,LA,0.84,0.0,0.0,0.0,0.0,7.503333333333333,4.830468406005543,3.26375,20.924827696746277,75.0,11.542198785876584,3.4544678807900837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0030443,Levine Toilolo,TE,NYG,2020,1,0,0.0,0,1,1,13.0,0,PIT,0.05286483,0.0,1.0752801,0.025641026,5.0,0.020576132,2.6,0,0.0,0.0,0.0,0.0,NYG,5.5,45.0,19.75,0.0,0.0,3,NYG,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0030456,Giovani Bernard,RB,CIN,2020,1,1,7.0,0,4,5,21.0,0,LAC,0.20706922,-0.01759719,-3.5667932,0.14285715,-3.0,-0.010309278,-7.0,0,0.0,0.33333334,0.0,0.0,CIN,3.0,41.5,19.25,0.0,0.0,2,CIN,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0030470,Vance McDonald,TE,PIT,2020,1,0,0.0,0,1,2,3.0,0,NYG,0.106870346,0.0,-1.8891445,0.06451613,3.0,0.014423077,1.0,0,0.0,0.16666667,0.0,0.0,PIT,-5.5,45.0,25.25,0.0,0.0,2,PIT,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0030472,Jordan Reed,TE,SF,2020,1,0,0.0,0,2,2,12.0,0,ARI,0.10930555,0.0,0.32328144,0.0625,5.0,0.022222223,2.4,0,0.0,0.0,0.0,0.0,SF,-6.5,48.0,27.25,0.0,0.0,2,SF,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0030496,Le'Veon Bell,RB,NYJ,2020,1,6,14.0,0,2,2,32.0,0,BUF,0.13993633,-1.962603,0.72560555,0.060606062,18.0,0.07003891,1.7777778,0,0.0,0.0,0.0,0.0,NYJ,6.5,39.5,16.5,0.0,0.0,1,NYJ,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0030506,Travis Kelce,TE,KC,2020,1,0,0.0,0,6,6,50.0,1,HOU,0.34791666,0.0,5.3126307,0.1875,14.0,0.0952381,3.5714285,1,0.0,0.25,1.0,0.03125,KC,-9.0,54.0,31.5,0.0,0.0,1,KC,0.88,0.0,0.0,0.0,0.0,4.614,3.6010644695675924,2.1866666666666656,8.764780546462687,100.0,4.7539220673077125,1.5827445993589562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0030513,Latavius Murray,RB,NO,2020,1,15,48.0,0,0,1,0.0,0,TB,0.05,-1.9422243,-0.76806045,0.033333335,0.0,0.0,0.0,0,0.46153846,0.1,0.0,0.0,NO,-3.5,47.5,25.5,0.33333334,0.0,2,NO,0.34,-0.6158887718132381,0.3333333333333333,2.7761428571428577,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0030549,Tyler Eifert,TE,JAX,2020,1,0,0.0,0,1,1,8.0,0,IND,0.08286517,0.0,0.57870525,0.05,1.0,0.011235955,8.0,0,0.0,0.0,0.0,0.0,JAX,8.0,45.0,18.5,0.0,0.0,2,JAX,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0030564,DeAndre Hopkins,WR,ARI,2020,1,0,0.0,0,14,16,151.0,0,SF,1.0241694,0.0,10.086382,0.43243244,103.0,0.5364583,1.4660194,0,0.0,0.0,0.0,0.0,ARI,6.5,48.0,20.75,0.0,0.0,1,ARI,0.94,0.0,0.0,0.0,0.0,7.372666666666666,3.9472230834889164,6.5012500000000015,50.7191964503389,87.5,3.8798016028096485,0.8809126829046368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0030578,Cordarrelle Patterson,RB,CHI,2020,1,4,19.0,0,1,1,12.0,0,DET,0.047683857,1.9683831,0.7455881,0.027777778,3.0,0.008595988,4.0,0,0.25,0.0,0.0,0.0,CHI,2.5,42.5,20.0,0.0,0.0,2,CHI,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0030663,Willie Snead,WR,BAL,2020,1,0,0.0,0,4,4,64.0,1,CLE,0.36078432,0.0,5.3693275,0.16,44.0,0.17254902,1.4545455,1,0.0,0.25,1.0,0.038461538461538464,BAL,-7.0,47.5,27.25,0.0,0.0,1,BAL,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031045,Carlos Hyde,RB,SEA,2020,1,7,23.0,1,0,0,0.0,0,ATL,0.0,0.47471684,0.0,0.0,0.0,0.0,0.0,1,0.33333334,0.0,0.0,0.0,SEA,-1.0,49.0,25.0,0.5,0.0,2,SEA,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031051,John Brown,WR,BUF,2020,1,0,0.0,0,6,10,70.0,1,NYJ,0.59391725,0.0,5.15957,0.22222222,102.0,0.37226278,0.6862745,1,0.0,0.2,2.0,0.043478260869565216,BUF,-6.5,39.5,23.0,0.0,0.25,1,BUF,0.93,0.0,0.0,0.0,0.0,5.35,3.573601224910875,9.386,34.561991383437054,60.0,1.5625632972101091,2.789103369456557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031062,James White,RB,NE,2020,1,5,22.0,0,3,3,30.0,0,MIA,0.27149558,-0.27856225,0.44681156,0.15789473,5.0,0.04950495,6.0,0,0.11111111,0.0,0.0,0.0,NE,-7.0,41.5,24.25,0.0,0.0,1,NE,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031235,Odell Beckham,WR,CLE,2020,1,0,0.0,0,3,10,22.0,0,BAL,0.69675326,0.0,-8.634327,0.2857143,118.0,0.38311687,0.18644068,0,0.0,0.0,0.0,0.0,CLE,7.0,47.5,20.25,0.0,0.0,1,CLE,0.75,0.0,0.0,0.0,0.0,4.744000000000001,3.4369666354794126,11.945999999999998,37.540066620576965,30.0,1.6231867687768802,0.8701465645564543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031236,Brandin Cooks,WR,HOU,2020,1,0,0.0,0,2,5,20.0,0,KC,0.36578164,0.0,-5.0028934,0.16129032,46.0,0.17692308,0.4347826,0,0.0,0.0,0.0,0.0,HOU,9.0,54.0,22.5,0.0,0.0,1,HOU,0.53,0.0,0.0,0.0,0.0,6.574000000000001,1.6926097796206165,10.49,20.003813882532416,40.0,4.958272063094455,3.266727936905543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031237,Teddy Bridgewater,QB,CAR,2020,1,4,26.0,0,0,0,0.0,0,LV,0.0,0.5432121,0.0,0.0,0.0,0.0,0.0,0,0.22222222,0.0,0.0,0.0,CAR,3.0,48.0,22.5,0.0,0.0,1,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031260,Logan Thomas,TE,WAS,2020,1,0,0.0,0,4,8,37.0,1,PHI,0.6032258,0.0,2.3730965,0.26666668,72.0,0.29032257,0.5138889,1,0.0,0.16666667,1.0,0.03225806451612903,WAS,5.0,42.0,18.5,0.0,0.0,1,WAS,0.74,0.0,0.0,0.0,0.0,6.075,2.2577041020088595,9.328750000000001,31.396718552797648,50.0,7.421921036799176,-3.664421036799178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031273,Cameron Brate,TE,TB,2020,1,0,0.0,0,0,1,0.0,0,NO,0.05850121,0.0,-0.649465,0.029411765,6.0,0.020547945,0.0,0,0.0,0.0,0.0,0.0,TB,3.5,47.5,22.0,0.0,0.0,2,TB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031280,Derek Carr,QB,LV,2020,1,0,0.0,0,0,0,0.0,0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,LV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031325,Sammy Watkins,WR,KC,2020,1,1,3.0,0,7,9,82.0,1,HOU,0.7028274,-0.21544047,7.1800466,0.28125,59.0,0.40136054,1.3898305,1,0.0,0.375,0.0,0.0,KC,-9.0,54.0,31.5,0.0,0.5,1,KC,0.8,0.0,0.0,0.0,0.0,4.58,3.7737406123325123,6.195555555555554,37.25031732246642,77.77777777777779,6.110050220573401,-0.6729073634305429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031345,Jimmy Garoppolo,QB,SF,2020,1,1,9.0,0,0,0,0.0,0,ARI,0.0,0.44651988,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,SF,-6.5,48.0,27.25,0.0,0.0,1,SF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031376,Jerick McKinnon,RB,SF,2020,1,3,24.0,0,3,5,20.0,1,ARI,0.3245972,1.6332223,1.0221307,0.15625,29.0,0.12888889,0.6896552,1,0.6,0.25,0.0,0.0,SF,-6.5,48.0,27.25,0.0,0.5,3,SF,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031381,Davante Adams,WR,GB,2020,1,0,0.0,0,14,17,156.0,2,MIN,0.91986245,0.0,7.158089,0.41463414,163.0,0.42558748,0.9570552,1,0.0,0.25,3.0,0.06818181818181818,GB,2.5,44.5,21.0,0.0,0.4,1,GB,0.9,0.0,0.0,0.0,0.0,5.262666666666665,2.3985127808356888,9.721176470588238,42.038054538054546,82.35294117647058,2.807729684986797,0.22155602929891582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031382,Jarvis Landry,WR,CLE,2020,1,0,0.0,0,5,6,61.0,0,BAL,0.42987013,0.0,5.5184927,0.17142858,76.0,0.24675325,0.80263156,0,0.0,0.0,0.0,0.0,CLE,7.0,47.5,20.25,0.0,0.0,1,CLE,0.71,0.0,0.0,0.0,0.0,3.9599999999999995,2.2371579384689873,12.35,23.285777135315193,83.33333333333334,2.465669596245789,-1.557669596245789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031387,Eric Ebron,TE,PIT,2020,1,0,0.0,0,1,2,18.0,0,NYG,0.2280242,0.0,1.2827923,0.06451613,39.0,0.1875,0.46153846,0,0.0,0.0,0.0,0.0,PIT,-5.5,45.0,25.25,0.0,0.0,1,PIT,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031408,Mike Evans,WR,TB,2020,1,0,0.0,0,1,4,2.0,1,NO,0.28914183,0.0,-5.563649,0.11764706,47.0,0.1609589,0.04255319,1,0.0,0.25,1.0,0.027777777777777776,TB,3.5,47.5,22.0,0.0,1.0,1,TB,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031428,Allen Robinson,WR,CHI,2020,1,1,-1.0,0,5,9,74.0,0,DET,0.6638252,-0.90354514,1.0479832,0.25,144.0,0.41260746,0.5138889,0,0.0,0.18181819,1.0,0.027777777777777776,CHI,2.5,42.5,20.0,0.0,0.0,1,CHI,0.82,0.0,0.0,0.0,0.0,5.347777777777779,1.856401852255292,16.14333333333333,38.28055013964272,55.55555555555556,5.259377024087371,-0.5893770240873684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031484,Chris Manhertz,TE,CAR,2020,1,0,0.0,0,1,1,4.0,0,LV,0.036590766,0.0,-0.080999725,0.029411765,-3.0,-0.010752688,0.0,0,0.0,0.0,0.0,0.0,CAR,3.0,48.0,22.5,0.0,0.0,1,CAR,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031544,Amari Cooper,WR,DAL,2020,1,0,0.0,0,10,14,81.0,0,LA,0.8765519,0.0,1.2363908,0.3783784,113.0,0.44140625,0.71681416,0,0.0,0.33333334,0.0,0.0,DAL,-2.0,51.5,26.75,0.0,0.0,1,DAL,0.94,0.0,0.0,0.0,0.0,8.686428571428571,2.4085117794199826,7.9935714285714266,42.671394799054376,71.42857142857143,2.228499296571304,-0.5534992965713024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031547,DeVante Parker,WR,MIA,2020,1,0,0.0,0,4,4,47.0,0,NE,0.31155378,0.0,1.8010602,0.13333334,40.0,0.15936255,1.175,0,0.0,0.0,0.0,0.0,MIA,7.0,41.5,17.25,0.0,0.0,1,MIA,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031549,Nelson Agholor,WR,LV,2020,1,0,0.0,0,1,1,23.0,1,CAR,0.15357143,0.0,3.484176,0.035714287,23.0,0.14285715,1.0,1,0.0,0.0,1.0,0.03333333333333333,0,0.0,0.0,0.0,0.0,0.0,2,LV,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031558,Maxx Williams,TE,ARI,2020,1,0,0.0,0,0,2,0.0,0,SF,0.088372745,0.0,-5.7507434,0.054054055,2.0,0.010416667,0.0,0,0.0,0.0,0.0,0.0,ARI,6.5,48.0,20.75,0.0,0.0,1,ARI,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031585,MyCole Pruitt,TE,TEN,2020,1,0,0.0,0,1,1,1.0,1,DEN,0.040570177,0.0,0.9358084,0.025,1.0,0.004385965,1.0,1,0.0,0.16666667,1.0,0.023255813953488372,TEN,-3.0,41.0,22.0,0.0,0.5,2,TEN,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031588,Stefon Diggs,WR,BUF,2020,1,0,0.0,0,8,9,86.0,0,NYJ,0.52737224,0.0,8.95413,0.2,89.0,0.3248175,0.96629214,0,0.0,0.13333334,1.0,0.021739130434782608,BUF,-6.5,39.5,23.0,0.0,0.0,1,BUF,0.94,0.0,0.0,0.0,0.0,6.857777777777779,2.4340468176964096,9.656666666666666,32.002798541812425,88.88888888888889,4.577177065633016,-3.5934270656330156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031598,Nick Boyle,TE,BAL,2020,1,0,0.0,0,2,3,3.0,0,CLE,0.20196079,0.0,-2.3883507,0.12,8.0,0.03137255,0.375,0,0.0,0.0,0.0,0.0,BAL,-7.0,47.5,27.25,0.0,0.0,2,BAL,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031610,Darren Waller,TE,LV,2020,1,0,0.0,0,6,8,45.0,0,CAR,0.5590062,0.0,2.3052208,0.2857143,30.0,0.1863354,1.5,0,0.0,0.25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,LV,0.89,0.0,0.0,0.0,0.0,8.081666666666667,3.208908172020905,3.3612499999999987,17.560242930843064,75.0,6.115772058330663,-0.38743872499732834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031687,Raheem Mostert,RB,SF,2020,1,15,56.0,0,4,5,95.0,1,ARI,0.27793056,-5.8524604,6.6705675,0.15625,14.0,0.062222224,6.785714,1,0.2,0.0,0.0,0.0,SF,-6.5,48.0,27.25,1.0,0.0,1,SF,0.6,-0.16939950900646086,0.4,2.8309285714285717,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031763,DeAndre Carter,WR,HOU,2020,1,0,0.0,0,1,2,8.0,0,KC,0.13985112,0.0,1.150729,0.06451613,16.0,0.06153846,0.5,0,0.0,0.25,0.0,0.0,HOU,9.0,54.0,22.5,0.0,0.0,3,HOU,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031806,Malcolm Brown,RB,LA,2020,1,18,79.0,2,3,4,31.0,0,DAL,0.10138249,1.7538732,0.29219332,0.14285715,-20.0,-0.16129032,-1.55,1,0.5714286,0.125,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1,LA,0.6,0.36777036638139626,0.5294117647058824,2.7172222222222215,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031941,Jamison Crowder,WR,NYJ,2020,1,0,0.0,0,7,13,115.0,1,BUF,0.8660064,0.0,3.1776717,0.3939394,101.0,0.3929961,1.1386138,1,0.0,0.33333334,0.0,0.0,NYJ,6.5,39.5,16.5,0.0,0.0,1,NYJ,0.86,0.0,0.0,0.0,0.0,6.908888888888888,3.85129386236608,7.829230769230767,41.076761643393326,53.84615384615385,4.541581603290167,8.549846968138407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0031951,James O'Shaughnessy,TE,JAX,2020,1,0,0.0,0,1,1,0.0,0,IND,0.059269663,0.0,-0.77893823,0.05,-2.0,-0.02247191,0.0,0,0.0,0.0,0.0,0.0,JAX,8.0,45.0,18.5,0.0,0.0,1,JAX,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0032009,Adam Humphries,WR,TEN,2020,1,0,0.0,0,6,7,47.0,0,DEN,0.38223684,0.0,2.2830195,0.175,39.0,0.17105263,1.2051282,0,0.0,0.16666667,0.0,0.0,TEN,-3.0,41.0,22.0,0.0,0.0,1,TEN,0.54,0.0,0.0,0.0,0.0,7.1049999999999995,3.6615313167402648,6.892857142857144,19.547866952963584,85.71428571428571,2.667252118156057,-1.522252118156058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0032054,Breshad Perriman,WR,NYJ,2020,1,0,0.0,0,3,5,17.0,0,BUF,0.32805094,0.0,-1.8426527,0.15151516,37.0,0.14396887,0.45945945,0,0.0,0.0,0.0,0.0,NYJ,6.5,39.5,16.5,0.0,0.0,1,NYJ,1.0,0.0,0.0,0.0,0.0,6.354000000000001,2.430376442584574,6.7639999999999985,13.649204939866008,60.0,3.1440348020196276,-0.08736813535296051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0032058,Tevin Coleman,RB,SF,2020,1,4,18.0,0,1,2,6.0,0,ARI,0.11241667,-0.35015488,-1.4725223,0.0625,6.0,0.026666667,1.0,0,0.0,0.0,0.0,0.0,SF,-6.5,48.0,27.25,0.0,0.0,2,SF,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0032128,Chris Conley,WR,JAX,2020,1,0,0.0,0,1,1,6.0,0,IND,0.067134835,0.0,0.34711695,0.05,-1.0,-0.011235955,0.0,0,0.0,0.0,0.0,0.0,JAX,8.0,45.0,18.5,0.0,0.0,1,JAX,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0032134,C.J. Uzomah,TE,CIN,2020,1,0,0.0,0,4,5,45.0,0,LAC,0.32493863,0.0,2.574401,0.14285715,46.0,0.1580756,0.9782609,0,0.0,0.33333334,1.0,0.027777777777777776,CIN,3.0,41.5,19.25,0.0,0.0,1,CIN,0.72,0.0,0.0,0.0,0.0,6.878,4.427350360128688,10.306,17.098583137007665,80.0,6.693621281303024,-0.8836212813030233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0032144,Melvin Gordon,RB,DEN,2020,1,15,78.0,1,3,3,8.0,0,TEN,0.13343322,1.3291266,-6.169917,0.09375,-3.0,-0.0102739725,-2.6666667,1,0.5714286,0.0,0.0,0.0,DEN,3.0,41.0,19.0,0.5,0.0,1,DEN,0.63,1.3186376824336794,0.4666666666666667,2.941214285714285,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0032187,David Johnson,RB,HOU,2020,1,11,77.0,1,3,4,32.0,0,KC,0.18547146,4.6350074,0.7822915,0.12903225,-3.0,-0.011538462,-10.666667,1,0.5,0.0,0.0,0.0,HOU,9.0,54.0,22.5,0.0,0.0,1,HOU,0.81,2.440732595244425,0.7272727272727273,2.610818181818182,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0032200,Ty Montgomery,WR,NO,2020,1,1,-4.0,0,0,0,0.0,0,TB,0.0,-1.1264931,0.0,0.0,0.0,0.0,0.0,0,0.07692308,0.0,0.0,0.0,NO,-3.5,47.5,25.5,0.0,0.0,3,NO,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0032211,Tyler Lockett,WR,SEA,2020,1,0,0.0,0,8,8,92.0,0,ATL,0.605784,0.0,5.767565,0.22857143,77.0,0.37560976,1.1948051,0,0.0,0.0,0.0,0.0,SEA,-1.0,49.0,25.0,0.0,0.0,1,SEA,0.94,0.0,0.0,0.0,0.0,4.5175,3.3471871286446113,9.037500000000001,38.762599185073995,100.0,3.107163536423148,-0.6446635364231503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0032241,Todd Gurley,RB,ATL,2020,1,14,56.0,1,2,5,1.0,0,SEA,0.14566813,-0.71423453,-4.2614994,0.09615385,1.0,0.0020533882,1.0,1,0.8333333,0.0,0.0,0.0,ATL,1.0,49.0,24.0,1.0,0.0,1,ATL,0.45,0.2857775369483027,0.5,2.719923076923077,42.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0032257,Duke Johnson,RB,HOU,2020,1,5,14.0,0,0,1,0.0,0,KC,0.051079404,-0.7251221,-0.30303052,0.032258064,1.0,0.0038461538,0.0,0,0.0,0.0,0.0,0.0,HOU,9.0,54.0,22.5,0.0,0.0,2,HOU,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
00-0032385,Sterling Shepard,WR,NYG,2020,1,0,0.0,0,6,6,47.0,0,PIT,0.3373536,0.0,4.60226,0.15384616,37.0,0.15226337,1.2702702,0,0.0,0.18181819,0.0,0.0,NYG,5.5,45.0,19.75,0.0,0.25,1,NYG,0.78,0.0,0.0,0.0,0.0,6.335000000000001,3.762404325086911,6.050000000000001,13.755210306934448,100.0,2.5844976416333885,-0.8011643083000559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
