player_id,player_display_name,position,recent_team,opponent_team,season,week,scored_touchdown,avg_offense_snap_share,avg_wopr,avg_rushing_epa,avg_receiving_epa,avg_racr,avg_rush_yards_over_expected_per_att,avg_rush_pct_over_expected,avg_avg_time_to_los,avg_percent_attempts_gte_eight_defenders,avg_redzone_carry_share,avg_redzone_target_share,avg_endzone_targets,avg_endzone_target_share,avg_inside_5_carry_share,avg_inside_5_target_share,rush_matchup_value,pass_matchup_value,avg_rushing_tds_allowed_to_RB,avg_passing_tds_allowed_to_RB,implied_total,depth_chart_rank,avg_scored_touchdown,position_group,avg_target_share,avg_avg_separation,avg_percent_share_of_intended_air_yards,avg_catch_percentage,avg_avg_expected_yac,avg_avg_yac_above_expectation,avg_passing_tds_allowed_to_WR,avg_passing_tds_allowed_to_TE,avg_receptions,avg_receiving_yards,avg_receiving_air_yards,avg_avg_intended_air_yards,avg_carries,avg_rushing_yards,avg_rushing_tds_allowed_to_QB
00-0034753,Mark Andrews,TE,BAL,NYG,2024,15,1,0.59,0.3787416120370229,,4.689393401145935,1.0085978905359905,,,,,,0.20634921391805014,0.6666666666666666,0.02441077441077441,,0.0,,0.06878307130601671,,,30.25,1,0.6666666666666666,WR_TE,0.17828981081644693,2.1131178126350765,12.052839331267696,61.904761904761905,1.8603324805415893,0.036889741680632415,0.3333333333333333,0.3333333333333333,4.333333333333333,44.333333333333336,47.333333333333336,5.5197142857142865,,,
00-0034777,D.J. Chark,WR,LAC,TB,2024,15,0,0.25,0.0610886849462986,,0.5714383125305176,2.25,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,24.5,2,0.0,WR_TE,0.03448275849223137,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,9.0,4.0,0.0,,,
00-0034798,Durham Smythe,TE,MIA,HOU,2024,15,0,0.25333333333333335,0.04624345277746519,,-0.23107064639528593,1.2698413133621216,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,21.75,2,0.0,WR_TE,0.022987117990851402,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,5.333333333333333,4.666666666666667,0.0,,,
00-0034827,D.J. Moore,WR,CHI,MIN,2024,15,0,0.9566666666666667,0.6379442910353342,,3.78127912680308,1.9964691599210103,,,,,,0.3000000019868215,0.0,0.0,,0.11111111442248027,,0.3000000019868215,,,18.25,1,0.6666666666666666,WR_TE,0.30890465279420215,3.9546512014983413,22.673929761855828,75.0,6.306920181176967,1.9476036283468423,1.0,0.0,7.0,84.0,80.33333333333333,5.685386904761905,,,
00-0034829,Mike Gesicki,TE,CIN,TEN,2024,15,0,0.4466666666666667,0.1771163766582807,,1.0420610507329304,1.4777777989705403,,,,,,0.08333333333333333,0.0,0.0,,0.0,,0.05555555555555555,,,26.0,2,0.0,WR_TE,0.08279361203312874,1.181309946862789,4.4497927530418515,33.333333333333336,1.6404042739000033,-0.32573760723333695,1.0,0.6666666666666666,2.6666666666666665,25.666666666666668,22.333333333333332,2.218666666666667,,,
00-0034837,Calvin Ridley,WR,TEN,CIN,2024,15,0,0.8733333333333334,0.6745644410451254,,1.235185831785202,0.7735152741273245,,,,,,0.3095238109429677,0.3333333333333333,0.010416666666666666,,0.16666666666666666,,0.5158730182382796,,,20.0,1,0.0,WR_TE,0.2698148141304652,3.2308383568966916,38.20440426944747,56.74603174603175,4.584580085733357,-0.8786277047809764,1.6666666666666667,0.6666666666666666,4.666666666666667,65.66666666666667,96.66666666666667,13.567301587301587,,,
00-0034860,Dante Pettis,WR,NO,WAS,2024,15,0,0.21,0.09529166917006175,,-0.3489755193392436,0.5999999841054281,,,,,,0.11111111442248027,0.0,0.0,,0.3333333333333333,,0.11111111442248027,,,18.5,4,0.0,WR_TE,0.053017981350421906,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,4.666666666666667,6.666666666666667,0.0,,,
00-0034960,Jakobi Meyers,WR,LVR,ATL,2024,15,0,0.9433333333333334,0.7716278036435446,,1.05474191904068,0.8316681782404581,,,,,,0.07142857213815053,0.3333333333333333,0.006289308176100628,,0.06666666766007741,,0.1904761923684014,,,19.25,1,0.0,WR_TE,0.31177689631779987,2.6711832679398846,43.298075260479926,63.73737373737373,3.434537823138635,1.16554154194073,2.6666666666666665,0.3333333333333333,7.666666666666667,95.0,113.33333333333333,9.533121212121214,,,
00-0034981,Foster Moreau,TE,NO,WAS,2024,15,1,0.7433333333333333,0.29518258571624756,,1.2833100159962971,0.9449771742026011,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,18.5,1,0.0,WR_TE,0.10834011187156041,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,2.3333333333333335,32.0,44.333333333333336,0.0,,,
00-0035208,Olamide Zaccheaus,WR,WAS,NO,2024,15,0,0.36999999999999994,0.12727938716610274,,1.4232707619667053,5.589743594328563,,,,,,0.12222222487131755,0.0,0.0,,0.0,,0.16296296649509007,,,26.0,2,0.0,WR_TE,0.06397058876852195,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,1.6666666666666667,10.666666666666666,6.0,0.0,,,
00-0035229,T.J. Hockenson,TE,MIN,CHI,2024,15,0,0.6466666666666667,0.4658619165420532,,2.877588172753652,1.3198529481887817,,,,,,0.14074074228604636,0.3333333333333333,0.011904761904761904,,0.0,,0.0938271615240309,,,25.25,1,0.0,WR_TE,0.21994047860304514,3.448762698711127,21.695983656600614,69.25925925925925,4.2608496731619665,1.1952614379491444,1.3333333333333333,0.6666666666666666,4.666666666666667,62.333333333333336,51.0,8.782777777777778,,,
00-0035298,Scott Miller,WR,PIT,PHI,2024,15,0,0.4166666666666667,0.2649208257595698,,1.6696275472640991,1.429629623889923,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,18.75,3,0.0,WR_TE,0.10175229112307231,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.6666666666666667,23.0,34.666666666666664,0.0,,,
00-0035406,Lil'Jordan Humphrey,WR,DEN,IND,2024,15,0,0.53,0.21054520706335703,,1.3166556358337402,1.8009768029054005,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,24.25,2,0.3333333333333333,WR_TE,0.10302197933197021,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.6666666666666665,26.333333333333332,15.666666666666666,0.0,,,
00-0035500,Greg Dortch,WR,ARI,NE,2024,15,0,0.2733333333333334,0.08645071399708588,,-1.055545707543691,0.055555557211240135,,,,,,0.08333333333333333,0.0,0.0,,0.0,,0.1388888888888889,,,26.25,1,0.0,WR_TE,0.05163558820883433,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,3.6666666666666665,4.333333333333333,0.0,,,
00-0035535,Darius Slayton,WR,NYG,BAL,2024,15,0,0.7033333333333335,0.4115155239899953,,-1.514254095653693,0.13407888263463974,,,,,,0.2777777860562007,1.0,0.027636054421768707,,0.0,,0.0,,,13.25,1,0.0,WR_TE,0.12820048381884894,0.9824474301644059,25.64580389261205,22.222222222222218,0.36623691100641054,-0.23290357767307768,0.0,0.3333333333333333,1.3333333333333333,11.666666666666666,70.33333333333333,11.416111111111112,,,
00-0035631,Drew Sample,TE,CIN,TEN,2024,15,0,0.64,0.08539526412884395,,0.1568735639254252,1.8591270049413045,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,26.0,1,0.0,WR_TE,0.048014648258686066,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.6666666666666667,10.0,6.0,0.0,,,
00-0035640,DK Metcalf,WR,SEA,GB,2024,15,0,0.7766666666666667,0.716877281665802,,2.843485156695048,0.6699618697166443,,,,,,0.09523809949556987,0.6666666666666666,0.02150537634408602,,0.16666666666666666,,0.09523809949556987,,,22.5,1,0.0,WR_TE,0.23193760216236115,2.3422894875563967,52.4654683727852,63.703703703703695,4.072148945399372,-0.0921489453993729,1.0,0.3333333333333333,4.0,58.0,89.66666666666667,13.585259259259258,,,
00-0035644,Noah Fant,TE,SEA,GB,2024,15,0,0.6233333333333334,0.2751786063114802,,0.194313645362854,0.7399399479230245,,,,,,0.13095238308111826,0.3333333333333333,0.01075268817204301,,0.08333333333333333,,0.04365079436037275,,,22.5,1,0.0,WR_TE,0.14133673906326294,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,3.0,22.0,16.333333333333332,0.0,,,
00-0035659,Terry McLaurin,WR,WAS,NO,2024,15,1,0.7733333333333334,0.42663154006004333,,4.747266550858815,1.0951536496480305,,,,,,0.13333333532015482,0.6666666666666666,0.022222222222222223,,0.16666666666666666,,0.1777777804268731,,,26.0,1,0.6666666666666666,WR_TE,0.1685457577308019,2.1685324238840558,19.151579767106345,61.111111111111114,2.456658209540372,2.158591790459628,1.3333333333333333,0.0,4.666666666666667,61.666666666666664,50.333333333333336,6.900833333333334,,,
00-0035676,A.J. Brown,WR,PHI,PIT,2024,15,1,0.9333333333333332,0.822702685991923,,6.02740216255188,1.24020520846049,,,,,,0.11428571740786235,0.3333333333333333,0.015151515151515152,,0.0,,0.15238095654381645,,,24.25,1,0.3333333333333333,WR_TE,0.3106295168399811,1.2305642720963426,40.23065443536876,56.34920634920635,1.5344186066560994,2.188692504455011,1.3333333333333333,0.3333333333333333,5.0,72.66666666666667,62.333333333333336,8.075634920634924,,,
00-0035689,Dawson Knox,TE,BUF,DET,2024,15,0,0.7133333333333333,0.2851009319225947,,0.19147026787201563,0.6977412303288778,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,26.75,1,0.0,WR_TE,0.09867762339611848,1.1764497742383422,8.422829297507727,22.222222222222218,1.451318205513085,-0.4329848721797518,1.0,0.3333333333333333,2.3333333333333335,33.666666666666664,34.666666666666664,3.4377777777777774,,,
00-0035719,Deebo Samuel,WR,SF,LA,2024,15,0,0.7366666666666667,0.3482022037108739,,-3.088359534740448,2.2508772015571594,,,,,,0.06666666766007741,0.0,0.0,,0.0,,0.08888889021343654,,,25.75,1,0.0,WR_TE,0.1877828116218249,1.768487275076102,0.9603323925995598,26.666666666666668,2.0421177921973785,-0.3279511255307117,1.3333333333333333,0.0,2.3333333333333335,21.0,17.666666666666668,0.16333333333333352,,,
00-0036040,Juwan Johnson,TE,NO,WAS,2024,15,0,0.6633333333333333,0.3402213305234909,,0.29075439771016437,1.1369379162788391,,,,,,0.6666666766007742,0.3333333333333333,0.011494252873563218,,0.3333333333333333,,0.2222222255335914,,,18.5,2,0.6666666666666666,WR_TE,0.15810517718394598,2.6785289590279926,12.788288523828902,50.47619047619048,3.3167309186723286,-0.502230918672328,1.0,0.3333333333333333,4.0,38.666666666666664,38.666666666666664,5.740380952380952,,,
00-0036176,Mason Kinsey,WR,TEN,CIN,2024,15,0,,,,,,,,,,,,,,,,,0.0,,,20.0,4,,WR_TE,,,,,,,1.6666666666666667,0.6666666666666666,,,,,,,
00-0036182,Nick Westbrook-Ikhine,WR,TEN,CIN,2024,15,0,0.9466666666666667,0.45999617874622345,,-0.33951469262441,0.603559543689092,,,,,,0.1587301641702652,1.0,0.028434684684684686,,0.0,,0.2645502736171087,,,20.0,1,0.6666666666666666,WR_TE,0.16157407561937967,1.6175359224347112,26.410071178252803,25.833333333333332,1.6887536169640172,0.6918019385915394,1.6666666666666667,0.6666666666666666,2.0,42.666666666666664,77.0,11.64975,,,
00-0036244,Colby Parkinson,TE,LAR,SF,2024,15,0,0.37999999999999995,0.0814937154452006,,0.05561802784601847,3.3333333333333335,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,22.75,1,0.0,WR_TE,0.0452117087940375,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.3333333333333333,1.0,11.333333333333334,4.666666666666667,0.0,,,
00-0036252,Michael Pittman,WR,IND,DEN,2024,15,0,0.8466666666666667,0.6053130030632019,,1.7958146035671234,0.8415950139363607,,,,,,0.21666666865348816,0.0,0.0,,0.0,,0.07222222288449605,,,19.75,1,0.0,WR_TE,0.28579365213712055,3.5116333365119736,23.723724271922663,73.21428571428572,3.686905501617078,1.8730944983829227,0.3333333333333333,0.6666666666666666,5.333333333333333,61.333333333333336,80.33333333333333,9.46267857142857,,,
00-0036259,Jauan Jennings,WR,SF,LA,2024,15,0,0.8733333333333334,0.7261496583620707,,4.0768611033757525,0.9493294556935629,,,,,,0.21666666865348816,0.3333333333333333,0.012820512820512822,,0.0,,0.2888888915379842,,,25.75,1,0.3333333333333333,WR_TE,0.2903469204902649,2.7086491909513004,43.682613920319824,72.97619047619048,3.5812390059854473,1.0080308352843939,1.3333333333333333,0.0,5.0,62.0,64.0,9.946809523809522,,,
00-0036290,Cole Kmet,TE,CHI,MIN,2024,15,0,0.9866666666666667,0.29324494302272797,,1.5835480789343517,1.1307798425356548,,,,,,0.23333333929379782,0.0,0.0,,0.6666666666666666,,0.0,,,18.25,1,0.0,WR_TE,0.1309578294555346,1.0845506254966224,7.176978417266185,23.333333333333332,1.0386919091797608,0.2351176146297632,1.0,0.0,4.333333333333333,44.0,45.0,2.4939999999999998,,,
00-0036309,Darnell Mooney,WR,ATL,LV,2024,15,0,0.8233333333333333,0.42649779717127484,,1.1970191597938538,0.7291782796382904,,,,,,0.055555557211240135,0.0,0.0,,0.0,,0.09259259535206689,,,25.25,1,0.0,WR_TE,0.16167165338993073,2.341455713026543,17.423020138223627,45.23809523809524,2.8743785567531632,0.08173255435794753,1.6666666666666667,0.0,3.6666666666666665,63.0,71.66666666666667,8.02738095238095,,,
00-0036322,Justin Jefferson,WR,MIN,CHI,2024,15,1,0.9666666666666667,0.560072680314382,,6.331403732299805,1.1292119324207306,,,,,,0.10370370497306187,0.3333333333333333,0.011904761904761904,,0.0,,0.13827160663074917,,,25.25,1,0.3333333333333333,WR_TE,0.23541667064030966,2.904390083829321,28.304773240632574,72.5925925925926,4.065235971113095,1.1890497431726208,1.3333333333333333,0.6666666666666666,5.333333333333333,86.0,76.0,12.00488888888889,,,
00-0036331,Devin Duvernay,WR,JAX,NYJ,2024,15,0,0.44999999999999996,0.21444580952326456,,0.7670716643333435,0.5743879576524099,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,19.0,4,0.0,WR_TE,0.08888889104127884,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,10.333333333333334,42.666666666666664,0.0,,,
00-0036358,CeeDee Lamb,WR,DAL,CAR,2024,15,1,0.86,0.517402857542038,,1.6145714124043782,1.5000725785891216,,,,,,0.30000000695387524,0.3333333333333333,0.01075268817204301,,0.0,,0.30000000695387524,,,19.75,1,0.3333333333333333,WR_TE,0.25582437217235565,3.033662686998115,20.49603946802433,67.46031746031746,1.8605423862160488,5.190124280450617,1.0,1.0,6.0,66.33333333333333,43.666666666666664,6.161904761904761,,,
00-0036407,Jerry Jeudy,WR,CLE,KC,2024,15,0,0.8866666666666667,0.5164763927459717,,9.868677298227945,1.1348755359649658,,,,,,0.125,0.0,0.0,,0.055555557211240135,,0.125,,,18.5,1,0.6666666666666666,WR_TE,0.20415151615937552,2.9985747560218226,30.036545434841276,84.1880341880342,5.305704055192172,-0.10570405519217323,1.0,0.3333333333333333,6.666666666666667,128.0,112.33333333333333,12.09423076923077,,,
00-0036410,Tee Higgins,WR,CIN,TEN,2024,15,1,0.87,0.5216184556484222,,4.053933600584666,0.8207734227180481,,,,,,0.2916666666666667,1.3333333333333333,0.03178628389154705,,0.13333333532015482,,0.2916666666666667,,,26.0,1,0.6666666666666666,WR_TE,0.22305267304182053,2.1013592143318043,27.786620972385936,53.07692307692307,2.2800864515698653,0.9447283632449487,1.0,0.6666666666666666,5.333333333333333,80.0,89.33333333333333,10.271820512820511,,,
00-0036415,Van Jefferson,WR,PIT,PHI,2024,15,0,0.54,0.17277992516756058,,2.3390682538350425,1.3269537687301636,,,,,,0.055555557211240135,0.3333333333333333,0.012820512820512822,,0.0,,0.037037038140826754,,,18.75,1,0.3333333333333333,WR_TE,0.06833333397905032,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.3333333333333333,30.666666666666668,23.333333333333332,0.0,,,
00-0036422,Adam Trautman,TE,DEN,IND,2024,15,1,0.5633333333333334,0.07791870708266894,,-1.2385435303052266,0.125,,,,,,0.06666666766007741,0.0,0.0,,0.0,,0.04444444510671827,,,24.25,1,0.0,WR_TE,0.038263371835152306,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,6.333333333333333,0.0,,,
00-0036429,Charlie Woerner,TE,ATL,LV,2024,15,0,0.5133333333333333,0.048637875666220985,,0.40426597992579144,0.8888888756434122,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,25.25,2,0.0,WR_TE,0.026789948344230652,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.6666666666666666,5.333333333333333,3.0,0.0,,,
00-0036550,Rashod Bateman,WR,BAL,NYG,2024,15,1,0.7166666666666668,0.4655570983886719,,3.40657631556193,0.720479408899943,,,,,,0.11111111442248027,1.3333333333333333,0.050505050505050504,,0.3333333333333333,,0.037037038140826754,,,30.25,1,0.6666666666666666,WR_TE,0.18471582233905792,1.9714270422177949,20.094155129170357,38.333333333333336,1.641449658817022,-0.029227436594801093,0.3333333333333333,0.3333333333333333,3.3333333333333335,42.333333333333336,63.333333333333336,8.076416666666667,,,
00-0036554,Nico Collins,WR,HOU,MIA,2024,15,1,0.6533333333333333,0.6613646546999613,,1.6678088108698528,1.0351477265357971,,,,,,0.12222222487131755,0.3333333333333333,0.010101010101010102,,0.3333333333333333,,0.12222222487131755,,,24.25,4,0.3333333333333333,WR_TE,0.27859237790107727,3.418519306202887,34.491117594917576,61.80856180856181,7.097926276477072,0.07582372352292843,1.0,0.3333333333333333,5.666666666666667,88.33333333333333,85.0,9.491034151034151,,,
00-0036613,Jaylen Waddle,WR,MIA,HOU,2024,15,0,0.8333333333333334,0.5234369486570358,,8.266411145528158,1.152829686800639,,,,,,0.22314814974864325,0.3333333333333333,0.008333333333333333,,0.3611111144224803,,0.2975308663315243,,,21.75,1,0.3333333333333333,WR_TE,0.19287439932425818,1.8647136752916162,27.735113536756955,54.629629629629626,3.0964196249883105,1.0430711157524313,1.3333333333333333,0.3333333333333333,7.0,98.66666666666667,86.0,6.325555555555554,,,
00-0036626,Dyami Brown,WR,WAS,NO,2024,15,0,0.4133333333333334,0.22842741509278616,,0.6258208006620407,0.9241453011830648,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,26.0,2,0.0,WR_TE,0.09599673375487328,2.0804381056215644,6.745275528029217,26.666666666666668,2.624039047961787,0.7684609520382134,1.3333333333333333,0.0,2.3333333333333335,20.333333333333332,21.0,2.2653333333333325,,,
00-0036628,John Bates,TE,WAS,NO,2024,15,0,0.35000000000000003,0.1072867289185524,,-0.8640661040941874,4.219047625859578,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,26.0,2,0.0,WR_TE,0.060661764815449715,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,1.3333333333333333,16.666666666666668,6.333333333333333,0.0,,,
00-0036630,Tylan Wallace,WR,BAL,NYG,2024,15,0,0.2733333333333334,0.08423023174206416,,0.8620692094167074,2.5416666666666665,,,,,,0.047619049747784935,0.0,0.0,,0.0,,0.015873016582594976,,,30.25,2,0.0,WR_TE,0.04567332317431768,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,12.333333333333334,6.0,0.0,,,
00-0036637,Noah Gray,TE,KC,CLE,2024,15,1,0.6066666666666666,0.28703808784484863,,3.789788246154785,1.535933494567871,,,,,,0.13333333532015482,0.6666666666666666,0.01625538582060321,,0.0,,0.04444444510671827,,,22.5,2,0.3333333333333333,WR_TE,0.12777778257926306,2.729585036717269,6.860847228517954,48.888888888888886,3.4220949884651,0.34790501153489944,1.0,0.3333333333333333,4.0,50.0,39.666666666666664,4.046555555555556,,,
00-0036849,Tutu Atwell,WR,LAR,SF,2024,15,0,0.37000000000000005,0.23797452449798584,,4.569560448328654,1.196687380472819,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,22.75,2,0.0,WR_TE,0.09173060705264409,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.3333333333333333,2.6666666666666665,38.0,32.333333333333336,0.0,,,
00-0036862,Ben Skowronek,WR,PIT,PHI,2024,15,0,0.29500000000000004,0.07743816822767258,,1.163418156094849,1.3214285969734192,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,18.75,3,0.0,WR_TE,0.029513888992369175,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,13.5,9.0,0.0,,,
00-0036876,Kylen Granson,TE,IND,DEN,2024,15,0,0.54,0.21919531126817068,,-1.5680599610010784,0.4444444576899211,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,19.75,1,0.0,WR_TE,0.09214285761117935,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,44.333333333333336,0.0,,,
00-0036894,Pat Freiermuth,TE,PIT,PHI,2024,15,1,0.6433333333333333,0.36227090160051983,,5.0891219774882,1.5711849927902222,,,,,,0.11111111442248027,0.0,0.0,,0.0,,0.11111111442248027,,,18.75,1,0.6666666666666666,WR_TE,0.15981481472651163,1.3815901649502578,8.048529491415264,28.57142857142857,1.120833167252897,0.350833499413769,0.6666666666666666,1.0,4.333333333333333,58.333333333333336,37.333333333333336,2.122857142857143,,,
00-0036900,Ja'Marr Chase,WR,CIN,TEN,2024,15,0,0.9633333333333334,0.7614188194274902,,5.629836638768514,0.9171358148256937,,,,,,0.3472222189108531,2.6666666666666665,0.06237639553429027,,0.8000000019868215,,0.3472222189108531,,,26.0,1,1.0,WR_TE,0.3148188591003418,3.1865953757932997,38.98790489916025,66.0968660968661,4.35291423917716,2.1478000465371276,1.0,0.6666666666666666,9.0,112.66666666666667,128.66666666666666,9.818846153846152,,,
00-0036912,DeVonta Smith,WR,PHI,PIT,2024,15,1,0.8366666666666666,0.5339635908603668,,1.1038041015466054,0.6748062074184418,,,,,,0.21666666865348816,0.6666666666666666,0.027777777777777776,,0.16666666666666666,,0.2888888915379842,,,24.25,1,0.3333333333333333,WR_TE,0.2352631539106369,1.9483671208457014,21.303689022753975,44.444444444444436,2.2739878557702156,0.679345477563117,1.3333333333333333,0.3333333333333333,3.3333333333333335,26.666666666666668,40.0,4.299444444444446,,,
00-0036955,Terrace Marshall,WR,LVR,ATL,2024,15,0,0.22999999999999998,0.05133800022304058,,-0.38114939630031586,0.6000000238418579,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,19.25,3,0.0,WR_TE,0.028991596773266792,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.3333333333333333,0.5,3.0,3.0,0.0,,,
00-0036963,Amon-Ra St. Brown,WR,DET,BUF,2024,15,1,0.91,0.5175726811091105,,3.1677842140197754,0.8883949518203735,,,,,,0.10000000149011612,0.3333333333333333,0.00980392156862745,,0.0,,0.10000000149011612,,,28.75,1,0.0,WR_TE,0.19597588976224264,2.5539790892400087,30.61636733357356,80.15873015873017,2.917448365795199,0.10688496753813552,1.0,0.6666666666666666,5.333333333333333,59.333333333333336,68.33333333333333,10.081984126984127,,,
00-0036970,Kyle Pitts,TE,ATL,LV,2024,15,0,0.6466666666666667,0.27405079702536267,,-3.7709540923436484,0.14193918804327646,,,,,,0.22222222884496054,0.6666666666666666,0.017556017556017555,,0.0,,0.0,,,25.25,1,0.0,WR_TE,0.10608067115147908,0.9686519785279963,8.69601836060051,5.5555555555555545,2.745287030506006,0.9980463028273263,1.6666666666666667,0.0,0.6666666666666666,7.666666666666667,45.0,4.5888888888888895,,,
00-0036980,Elijah Moore,WR,CLE,KC,2024,15,0,0.7533333333333333,0.4123031000296275,,-1.798717161019643,0.6750120222568512,,,,,,0.041666666666666664,0.3333333333333333,0.005747126436781609,,0.055555557211240135,,0.041666666666666664,,,18.5,1,0.0,WR_TE,0.1796357755859693,1.2096550069889533,15.736841144466958,39.047619047619044,1.2560526026552041,0.007558508455908293,1.0,0.3333333333333333,4.666666666666667,55.333333333333336,75.33333333333333,6.051047619047618,,,
00-0036988,Josh Palmer,WR,LAC,TB,2024,15,0,0.7766666666666667,0.5394800951083502,,3.2471998929977417,0.5830899675687155,,,,,,0.23333333432674408,0.3333333333333333,0.009259259259259259,,0.3333333333333333,,0.07777777810891469,,,24.5,1,0.0,WR_TE,0.19141123568018278,1.5925134307453366,33.561545598168074,34.72222222222222,1.1982759737978403,-0.449942640464508,0.3333333333333333,0.0,3.3333333333333335,42.333333333333336,117.33333333333333,13.053148148148146,,,
00-0037004,Hunter Long,TE,LAR,SF,2024,15,0,0.30333333333333334,0.05096089715758959,,-0.3626336231827736,1.3333333333333333,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,22.75,3,0.0,WR_TE,0.03354037366807461,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.0,,,
00-0037005,Tommy Tremble,TE,CAR,DAL,2024,15,0,0.8233333333333333,0.20656756808360419,,1.7426785230636597,0.7054673930009207,,,,,,0.1346153865257899,0.3333333333333333,0.009523809523809523,,0.3333333333333333,,0.04487179550859663,,,22.25,1,0.3333333333333333,WR_TE,0.10544468959172566,0.9709635996147469,3.8725208453074114,20.833333333333332,2.16372354677615,0.4069431198905165,1.0,0.3333333333333333,2.3333333333333335,28.333333333333332,25.666666666666668,1.9370833333333337,,,
00-0037086,Grant Calcaterra,TE,PHI,PIT,2024,15,0,0.6933333333333334,0.17117485155661902,,-0.02575657268365224,0.5333333412806193,,,,,,0.06666666766007741,0.3333333333333333,0.015873015873015872,,0.16666666666666666,,0.022222222553359136,,,24.25,1,0.3333333333333333,WR_TE,0.08684210355083148,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,1.0,5.333333333333333,8.0,0.0,,,
00-0037231,Kevin Austin,WR,NO,WAS,2024,15,0,0.6466666666666666,0.2619948039452235,,0.41607346137364704,0.8253968122104803,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,18.5,4,0.0,WR_TE,0.10698472956816356,1.6206747762873135,8.686604877323733,6.666666666666667,0.6511916317478305,-0.0745249650811625,1.0,0.3333333333333333,1.6666666666666667,18.0,41.333333333333336,5.454666666666665,,,
00-0037238,Drake London,WR,ATL,LV,2024,15,1,0.9166666666666666,0.7587794065475464,,-3.972846428553263,0.7399210731188456,,,,,,0.2222222238779068,1.0,0.026103026103026103,,0.3333333333333333,,0.37037037312984467,,,25.25,1,0.0,WR_TE,0.3109007328748703,2.0206263051232596,45.20161117119651,49.70238095238094,3.5132663647152196,0.7739188204699659,1.6666666666666667,0.0,5.666666666666667,72.33333333333333,114.0,11.296440476190478,,,
00-0037240,Jameson Williams,WR,DET,BUF,2024,15,1,0.77,0.5139218966166178,,1.7736101026336353,0.9227052927017212,,,,,,0.06666666766007741,0.0,0.0,,0.0,,0.06666666766007741,,,28.75,4,0.0,WR_TE,0.21264255543549856,3.9081881991175518,26.803078039395743,68.45238095238095,4.811727812695213,1.0836055206381208,1.0,0.6666666666666666,5.0,57.333333333333336,59.666666666666664,8.027916666666668,,,
00-0037261,Khalil Shakir,WR,BUF,DET,2024,15,1,0.6633333333333332,0.6589163144429525,,2.7514514923095703,1.001235584417979,,,,,,0.2619047661622365,0.3333333333333333,0.008333333333333333,,0.0,,0.2619047661622365,,,26.75,1,0.3333333333333333,WR_TE,0.30696485936641693,4.036243169929496,28.67295177348078,62.1031746031746,6.899146868790704,1.1916031312092974,1.0,0.3333333333333333,5.666666666666667,68.66666666666667,67.0,7.635595238095237,,,
